dbo	Документ_Услуги	ID_Услуга	dbo	Тип_номенклатурной_единицы	ID	FK_Документ_Услуги_Тип_номенклатурной_единицы
dbo	Документ_Файл	ID_Документ	dbo	Документ	ID	FK_Документ_Файл_Документ
dbo	Документ_Файл_Скачано	ID_Объект	dbo	Объект	ID	FK_Документ_Файл_Скачано_Объект
dbo	Документ_Файл_Скачано	ID_Файл	dbo	Документ_Файл	ID	FK_Документ_Файл_Скачано_Документ_Файл
dbo	ДокументыПоДТ	ID_ДТ	dbo	Декларация	ID	FK_ДокументыПоДТ_Декларация
dbo	ДокументыПоДТ	ID_Тип	dbo	Тип_Документа	ID	FK_ДокументыПоДТ_Тип_Документа
dbo	ДополнительноеПоле	ID_Объекта	dbo	Объект	ID	FK_ДополнительноеПоле_Объект
dbo	ДопПоле	ID_ТипЗначения	dbo	Тип_Значений_ДопПоле	ID	FK_ДопПоле_Тип_Значений_ДопПоле
dbo	ДопПоле_Значение	ID_Объект_ДопПоле	dbo	Объект_ДопПоле	ID	FK_ДопПоле_Значение_Объект_ДопПоле
dbo	Единица_Измерения	ID_Группы	dbo	Единица_Измерения	ID	FK_Единица_Измерения_Единица_Измерения
dbo	ЕдиницаИзмеренияСУТ	ID_ЕдИзм	dbo	Единица_Измерения	ID	FK_ЕдиницаИзмеренияСУТ_Единица_Измерения
dbo	ЕдиницаИзмеренияСУТ	ID_Подразделение	dbo	Подразделения	ID	FK_ЕдиницаИзмеренияСУТ_Подразделения
dbo	ЖД_Накладная	ID_АдресНазн	dbo	Адрес	ID	FK_ЖД_Накладная_Адрес
dbo	ЖД_Накладная	ID_АдресОтпр	dbo	Адрес	ID	FK_ЖД_Накладная_Адрес1
dbo	ЖД_Накладная	ID_Контрагент	dbo	Контрагент	ID	FK_ЖД_Накладная_Контрагент
dbo	ЖД_Накладная	ID_МестоНазн	dbo	Место_обработки_грузов	ID	FK_ЖД_Накладная_Место_обработки_грузов
dbo	ЖД_Накладная	ID_МестоОтпр	dbo	Место_обработки_грузов	ID	FK_ЖД_Накладная_Место_обработки_грузов1
dbo	ЖД_Накладная	ID_НасПунктНазн	dbo	НаселенныйПункт	ID	FK_ЖД_Накладная_НаселенныйПункт
