dbo	Перемещение	3
dbo	Переход	0
dbo	Переход_Собственности	2
dbo	Период_доставки	0
dbo	Периоды_УУ	0
dbo	Персона	1
dbo	Персона_Адреса	0
dbo	Персона_Замещает	0
dbo	Персона_Контрагент	0
dbo	Персона_Средство_Связи	0
dbo	Персона_ТипКонтрагента	0
dbo	Персона_Удостоверение_Личности	0
dbo	ПланПродаж	0
dbo	ПланыСчетовУчета	464
dbo	Платеж	0
dbo	Платеж_ЗаявкаНаОплату	0
dbo	Платеж1	0
dbo	Платежи_Из_БК	85
dbo	Платежи_Из_Экселя	0
dbo	Подразделения	4
dbo	Подтип_Рейса	7
dbo	Пол	2
dbo	ПолеИзРазнарядки	31
dbo	Получатель_Сообщения	0
dbo	ПоставщикиТендера	0
dbo	Потребность	0
dbo	Потребность_Строка	0
dbo	Потребность_Характеристики_Поля	541
dbo	ПотребностьСтрокаUoM	0
dbo	Пошлины_ГТД	0
dbo	Правила_премирования	0
dbo	Правило_Нумерации	50
dbo	Правило_Уведомления	122
dbo	Праздник	0
dbo	Предварительный_расчет	0
dbo	Предварительный_расчет_Товары	0
dbo	Предварительный_расчет_Услуги	0
dbo	Прейскурант	0
dbo	Премии_Штрафы	0
dbo	ПрефиксыСсылок	4
dbo	Признак_Выгрузки_1С	3
dbo	ПризнакКоррТамСтоимости	10
dbo	Примечание	0
dbo	Примечание_Прочитано	0
dbo	Примечание_Тип	2
dbo	Примечание_Файл	0
dbo	Примечание_Файл_Info	0
dbo	Примечания_ФиксированныеПользователи	0
dbo	Примечания_ФиксированныеУмолчания	1
dbo	Принадлежность_оборудования	0
dbo	Приоритет_Контрагента	4
dbo	Приоритет_Оплаты	0
dbo	Причина_Отказа	0
dbo	ПричинаЗамещения	2
dbo	Проект	0
dbo	Проект_Персоны	0
dbo	ПроектЗаказ	0
dbo	Профиль_Подписки	5
dbo	ПТиУ	0
dbo	Разнарядка_Местоположение	0
dbo	Разнарядка_Параметры	111
dbo	Разнарядка_Параметры_Значения	2
dbo	Разнарядки_исключения_из_маржи	0
dbo	Разноска_Платежей	0
dbo	РасписаниеЛиний	0
dbo	Распределения	0
dbo	Расчет_ТП	0
dbo	Расчет_ТП_Строка	0
dbo	РасчетныйСчет	0
dbo	Регион	4709
dbo	Реестры_подтверждения_НДС0	0
dbo	Реестры_подтверждения_НДС0_Строки	0
dbo	Режим_Отправки	7
dbo	РежимДТ	2
dbo	РежимДТ2	26
dbo	Рейс	0
dbo	Рейс_Груз	0
dbo	Рейс_Операции_Грузы	0
dbo	Рейс_Операция	0
dbo	Релиз	0
dbo	Ресурсы	0
dbo	РешениеПоТамСтоимости	3
dbo	Род_Склонения	3
dbo	Ройстат	0
dbo	Роль_Для_Премирования	5
dbo	Роль_Контрагента	8
dbo	РС_ОтложенныйПлатеж	0
dbo	Свойство_Груза	16
dbo	Сервис_Слежения	1
dbo	Серия_номенклатуры	0
dbo	Серия_Номенклатуры_ДопПоля	0
dbo	СертификатVGM	0
dbo	СимволыДляУдаления	28
dbo	Событие	6198
dbo	Событие_История	8
dbo	Событие_Поля	1496
dbo	Событие_Релиза	3
dbo	СообшенияВСессииED	0
dbo	Сообщение	0
dbo	Сообщения_TG	0
dbo	Сообщения_Почты	0
dbo	Сообщения_Почты_Контакты	0
dbo	Сообщения_Почты_Объект	0
dbo	Сообщения_Почты_Прочитано	0
dbo	Сообщения_Почты_Файлы	0
dbo	СоставКонтейнера	0
dbo	СоставКонтейнера_Грузы	0
dbo	СпецСимволы	29
dbo	Спецтехника	0
dbo	Список_Подписки	0
dbo	Список_Подписки_Группы	0
dbo	Список_Подписки_Портал	0
dbo	СписокЛинийWeb	281
dbo	Способ_Разноски	4
dbo	СредстваСлежения	0
dbo	СредстваСлежения_Активность	2
dbo	Средство_Связи	13
dbo	Статус_Выгрузки_ДТ	3
dbo	Статус_ДатыГотовности	3
dbo	Статус_Запроса	7
dbo	Статус_Запроса_Картинка	7
dbo	Статус_исполнения_документа	9
dbo	Статус_КомплектаДок	3
dbo	Статус_КомПредл	7
dbo	Статус_Конверсии	4
dbo	Статус_Контрагента	8
dbo	Статус_Обработки_Слежения	4
dbo	Статус_Отгрузки	3
dbo	Статус_перевозки_ТО	30
dbo	Статус_Потребности	4
dbo	Статус_ПредРасчета	3
dbo	Статус_ПТиУ	6
dbo	Статус_Разнарядки	3
dbo	Статус_Распределения	4
dbo	Статус_Расчет_ТП	3
dbo	Статус_РД	11
dbo	Статус_Рейса	8
dbo	Статус_РО	5
dbo	Статус_Слежения	0
dbo	СтатусОтправкиРелиза	5
dbo	СтатусРелиза	3
dbo	Статусы_Груза	0
dbo	Статусы_ЭД	0
dbo	Статьи_ДДС	0
dbo	Статьи_оборотов	0
dbo	Сток	0
dbo	Страна	253
dbo	Страна_Коды	248
dbo	Страна_Флаги	459
dbo	Счет	0
dbo	Счет_ЗаявкаНаОплату	0
dbo	Счет_ПТиУ	0
dbo	Таблица_обновленных_грузов	0
dbo	Таблица_обновленных_грузов_310	0
dbo	Таблица_обновленных_грузов_Temp	0
dbo	Таможенная_мера	2
dbo	ТаможеннаяАналитика	0
dbo	Таможенные_управления	0
dbo	ТаможенныеЛьготы	2
dbo	ТаможенныеПреференции	0
dbo	Тариф_ЗаявкаНаПеревозку	0
dbo	Тариф_Разнарядка	0
dbo	ТарифноеСоглашение	0
dbo	Тарифы	0
dbo	Температурный_Тип_Контейнера	0
dbo	Тип_CMR	2
dbo	Тип_Адреса	6
dbo	Тип_Выставления_Услуги	2
dbo	Тип_Груза	2
dbo	Тип_грузовой_партии	5
dbo	Тип_Документ_контейнера	0
dbo	Тип_Документа	444
dbo	Тип_Документа_ГТД	2
dbo	Тип_Документа_Коносамента	2
dbo	Тип_Досмотра	0
dbo	Тип_ДТ	7
dbo	Тип_Задачи	4
dbo	Тип_Задачи_По_Запросу	3
dbo	Тип_ЗаявкиПоГрузам	0
dbo	Тип_Значений_ДопПоле	7
dbo	Тип_Инвойса	0
dbo	Тип_Контейнера	15
dbo	Тип_Контрагента	13
dbo	Тип_коррекции	2
dbo	Тип_КурсовойРазницы	3
dbo	Тип_места_обработки	30
dbo	Тип_Населенного_Пункта	4
dbo	Тип_ном_единицы_избранное	0
dbo	Тип_ном_единицы_парам	42
dbo	Тип_номенклатурной_единицы	47
dbo	Тип_Операции_ВЭД	6
dbo	Тип_перевозки	0
dbo	Тип_Плат_Документа	4
dbo	Тип_Пломбы	0
dbo	Тип_Прих_Док	5
dbo	Тип_Проблемы	5
dbo	Тип_Проверки	3
dbo	Тип_разнарядки	2
dbo	Тип_Расчета	2
dbo	Тип_Расчетного_Счета	7
dbo	Тип_Рейса	4
dbo	Тип_Релиза	12
dbo	Тип_Сделки	0
dbo	Тип_Сервиса_Запроса	19
dbo	Тип_события	6
dbo	Тип_Сообщения	0
dbo	Тип_ТС	0
dbo	Тип_Уведомления	3
dbo	Тип_Удостоверения_Личности	6
dbo	Тип_Упаковки_контейнера	14
dbo	Тип_центра_учета_денег	3
dbo	Тип_ЮрЛица	0
dbo	ТипГрузаПоЗаказу	2
dbo	ТипДокумента_Права	0
dbo	ТипИсходногоДокумента	7
dbo	ТипПлатежа	3
dbo	Типы_глобального_кода	8
dbo	Типы_договора	0
dbo	ТипыКНД_РеестрНДС0	4
dbo	ТипыНоменклатурыДляСворачивания	4
dbo	Товар	0
dbo	Товар_Инвойс	0
dbo	Товар_ПоУпаковочному	3
dbo	Товар_Упаковочный	0
dbo	Товарная_Группа	0
dbo	Товарная_Группа_Логистика	0
dbo	Товарное_направление	0
dbo	Товарное_направление_Закупки	0
dbo	ТранзитноеВремяВПорту	5
dbo	ТранзитноеВремяИзПорта	0
dbo	Транспортное_Средство	0
dbo	ТранспортныеЕдиницы	0
dbo	Уведомления_Запросы	1110
dbo	Уведомления_ТипЗапроса	3
dbo	Удостоверение_Личности	0
dbo	Упаковка	0
dbo	Упаковочный_ГТД	0
dbo	Упаковочный_Лист	0
dbo	Условие_Доставки	5
dbo	Условие_оплаты_фрахта	4
dbo	Условие_Расчета	0
dbo	Условие_Страхования	0
dbo	Условия_По_Договору	0
dbo	ФункцияНП	6
dbo	Центр_Учета_Денег	0
dbo	ЦФО	0
dbo	ЦФО_Номенклатура	0
dbo	ЦФО_Спецификация	0
dbo	Шаблоны_Примечаний	0
dbo	Штаты	72
dbo	ЭДО	0
dbo	ЭДО_Действие	9
dbo	ЭДО_Каталог	0
dbo	ЭДО_Направление	3
dbo	ЭДО_Сервис	4
dbo	ЭДО_СтатусИмпорта	4
dbo	ЭДО_ТипДокумента	26
dbo	Экран_Распределения	0
dbo	Экспорт_Конфигурация	0
srv	ListDefragIndex	31

(обработано строк: 794)
